marker_id,corpus,split,wearer,meeting_id,preceding_turns,wearer_next_utterance,wearer_profile_terms,label,notes,annotator,saved_at
icsi/Train/000374/60785,icsi,Train,mn015,Bed011,"Speaker 2: Ye - Right, but it's not covering eighty percent of the intellectual interest.
Speaker 4: Yeah.
User: No, we can w throw in an"" Out of Film"" construction if you want to, but
Speaker 2: No, no, no. Well the th the thing is there's a lot that needs to be done to get this right. OK, I th
User: OK.","I have one bit of news. Um,","german(25), nuh(16), object(14), xml(14), johno(13), heidelberg(12), parser(12), wizard(12), building(11), input(11), intention(11), belief(10), net(10), friday(10), bhaskara(9), ontology(9), picture(9), smartkom(9), task(9), tower(9)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000343/74255,icsi,Train,mn007,Bro023,"Speaker 4: Yeah. Yeah.
Speaker 2: So. I don't estimate the f noise on the ten frames but use his estimate.
User: Mm - hmm.
Speaker 4: Yeah.
User: Um. Yeah. I, um, also implemented a sp um spectral whitening idea which is in the, um, Ericsson proposal. Uh, the idea is just to um, flatten the log, uh, spectrum, um, and to flatten it more if the the probability of silence is higher.",the the spectrum becomes more flat in the silence portions. Um.,"vad(34), italian(32), plp(23), spectral subtraction(22), aurora(21), msg(20), network(20), ti - digits(20), result(19), lda(19), french(17), networks(16), spanish(16), training(16), variance(16), htk(15), ogi(15), mfcc(14), table(14), klt(14)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Val/000239/5721,icsi,Val,me013,Buw001,"Speaker 6: So
Speaker 1: have someone clean it up pretty easily.
Speaker 6: Yeah. We also could come up with some code for things that people want to do so that for frequent things.
Speaker 4: Yeah.
Speaker 6: And the other things, people can write whatever they want. I mean, it's to some extent, uh, for his benefit. So, if that you know, if if we just keep it simple then maybe it's still useful.",(wearer's next turn has no words -- a non-lexical vocalisation such as a laugh or breath),"ibm(4), wireless lapel(3), mari(3), channels(2), design(2), hour(2), jane(2), range(2), statement(2), transcription(2), two microphones(2), equipment(2), level(2), mike picheny(2), about five o' clock(1), action items(1), afternoon(1), alignments(1), annoyance(1), answer(1)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000146/16614,icsi,Train,me011,Bdb001,"Speaker 2: So it's doable, it's just that you can only store a feature vector at frame - by - frame and it doesn't have any kind of, um
Speaker 1: Is is the sharing part of this a pretty important consideration or does that just sort of, uh a nice thing to have?
Speaker 2: I I don't know enough about what we're gonna do with the data. But I thought it would be good to get something that we can that other people can use or adopt for their own kinds of encoding. And just, I mean we have to use some we have to make some decision about what to do. And especially for the prosody work, what
User: Yeah.
Speaker 2: what it ends up being is you get",Right.,"jane(42), form(33), dan(30), transcription(18), thanks(16), iram(14), forms(13), corpus(13), overlap(13), transcripts(12), project(12), tools(12), hand(11), table(11), transcriber(11), wireless(11), region(11), meeting recorder(10), mikes(10), p z ms(10)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000180/25781,icsi,Train,me011,Bsr001,"Speaker 7: Yeah. Yeah, yeah.
User: Um, the too many things to cont can go wrong and you lack control.
Speaker 7: Yeah. Yeah.
User: I think the PC revolution has shown how good it is if you can have the power yourself.
Speaker 7: Yeah, yeah.",having a very powerful thing in your hand.,"jane(21), dan(17), transcription(11), transcriber(8), tools(8), user interface(6), p z ms(5), pda(5), mike number(5), speaker change(5), stress(5), form(4), machine(4), money(4), speaker(4), transcripts(4), thanks(4), time alignment(4), tool(4), adam janin(3)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Val/000287/54446,icsi,Val,me025,Buw001,"Speaker 2: It's interesting that he's got, like, this discussion free yet it's separate.
Speaker 3: Well, I mean, we still haven't talked about the action items from here and so on. And
Speaker 6: Action Yeah. So, e e why don't you say five - thirty?
User: OK, five - thirty.
Speaker 6: I don't Is that OK? We'll probably hit horrible traffic.","OK. h Thanks, bye.","channels(7), table(7), tools(7), dan(6), microphones(5), mikes(5), transcriber(5), equipment(4), wireless(4), eric(4), project(4), pzm number(4), tcl(4), ear(3), list(3), machine(3), pc(3), transcript number(3), whole thing(3), head(3)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Val/000183/77261,icsi,Val,me011,Buw001,"User: I thought so.
Speaker 2: No, I mean, it'll be
Speaker 3: But they have a verification.
User: Mix?
Speaker 2: probably about like you did, and then there will be some things you know, many things that don't work out well.","OK. That's, uh, my question. So we'll give them all sixteen channels and they'll do whatever they want with it.","jane(24), dan(18), transcription(15), tools(10), iram(10), transcriber(8), p z ms(7), project(7), corpus(7), money(6), user interface(6), mike number(6), mikes(5), pda(5), transcripts(5), speaker change(5), stress(5), thanks(5), computer(5), form(4)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Val/000174/2137,icsi,Val,me011,Bns001,"User: Yep
Speaker 3: OK, transcript is one seven three one dash one seven five O O one nine nine O one three zero seven six seven five one seven four two O two three four six one eight seven seven four zero seven eight six four eight nine five O zero one zero three two three four three seven O five three zero two six nine seven nine seven eight nine O nine
Speaker 4: OK, this is transcript one five seven one, one five nine zero. three nine five four seven seven O five nine six seven O O six one nine one six four two O seven one zero three one eight zero zero nine eight five two three four zero zero one seven six three five seven seven eight nine nine three nine six O zero one three one eight five seven four three
User: If you could sign that?
Speaker 2: OK, Transcript script one four one one dash one four thre uh three zero. seven six four six three seven four eight six six four seven nine nine O O zero zero six two two eight zero one two five three four four six O two five six four four six six eight one five seven O eight O three zer zero three five three two one five three two six two two three eight four O one six one five seven two three five one two eight",Thanks.,"jane(32), dan(21), transcription(16), iram(11), tools(10), transcriber(9), corpus(9), user interface(8), project(8), queries(8), meeting recorder(7), p z ms(7), transcripts(7), thanks(7), overlap(7), broadcast news(7), form(6), mikes(6), money(6), table(6)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000040/41707,icsi,Train,fe016,Bdb001,"User: you know, we'll do something where we some kind of data reduction where the prosodic features are sort o uh, either at the word - level or at the segment - level, or or something like that. They're not gonna be at the phone - level and they're no not gonna be at the frame - level when we get done with
Speaker 2: Right.
User: sort of giving them simpler shapes and things. And so the main thing is just being able Well, I guess, the two goals. Um, one that Chuck mentioned is starting out with something that we don't have to start over, that we don't have to throw away if other people want to extend it for other kinds of questions,
Speaker 2: Right.
User: and being able to at least get enough, uh, information out on","And that would that would do it, I mean, for me.","jane(24), switchboard(16), overlap(13), don(13), mari(12), speaker(11), recognizer(11), overlaps(9), forced alignment(9), board(8), transcription(8), transcripts(8), turn(8), recognition(8), transcribers(8), backchannel(7), ideas(7), microphones(7), close - talking mikes(7), queries(7)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Test/000038/95558,icsi,Test,fe008,Btr002,"User: He must do this in a lot of meetings because I think you know, I've run across it several times.
Speaker 4: I don't think I've ever heard it.
Speaker 2: No.
Speaker 1: No.
Speaker 2: Hmm.",Yeah.,"overlaps(37), overlap(26), interface(25), transcriber(24), transcribers(24), script(21), reference(21), ibm(19), backchannels(18), context(17), respect(17), convention(16), transcription(16), speakers(15), thilo(15), conventions(14), transcripts(14), microphone(13), speaker(13), addition(12)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Test/000038/133733,icsi,Test,fe008,Btr002,"User: or"" pron"", but, you know, those that's really very obvious, the pronunciation.
Speaker 4: Yeah.
User: So long as I can tell what they are. I think it's good for you to add the"" pron"". I would appreciate the"" pron"", come to think of it.
Speaker 2: So we do need to add that one? OK. Sure. OK.
Speaker 1: Good.","you know, from the comment which of those three it is, then I'm fine.","overlaps(37), overlap(26), interface(25), transcriber(24), transcribers(24), script(21), reference(21), ibm(19), backchannels(18), context(17), respect(17), convention(16), transcription(16), speakers(15), thilo(15), conventions(14), transcripts(14), microphone(13), speaker(13), addition(12)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
